TransactionID,CustomerID,Restaurant,Location,Date,Time,OrderType,PaymentMethod,ItemsOrdered,Subtotal,Discount,Tax,Tip,DeliveryFee,Total,ProcessingTimeMin,EmployeeID,Weather,PromotionCode,SatisfactionRating,TransactionType,RefundReason,OriginalTransactionID,IsDuplicate,IsRefund,DateTime,Year,Month,Day,DayOfWeek,Hour
12273,CUST0002,PizzaCo,New York,2025-03-16,12:10:00,Drive-thru,Cash,"Breadsticks, Dessert Pizza",14.98,0.0,1.24,0.0,0.0,16.22,14.0,EMP001,Snowy,,5.0,Purchase,,,False,False,2025-03-16 12:10:00,2025,3,16,Sunday,12
12274,CUST0074,TacoTime,New York,2025-03-16,09:37:00,Takeout,Credit Card,Churros,3.49,0.0,0.29,0.0,0.0,3.78,17.0,EMP004,Cloudy,,5.0,Purchase,,,False,False,2025-03-16 09:37:00,2025,3,16,Sunday,9
12275,CUST0116,PizzaCo,Phoenix,2025-03-16,10:14:00,Delivery,Debit Card,"Hawaiian Pizza, Chicken Wings, Dessert Pizza",34.97,0.0,2.89,6.08,5.9,49.84,57.0,EMP016,Cloudy,DISCOUNT10,,Purchase,,,False,False,2025-03-16 10:14:00,2025,3,16,Sunday,10
12276,CUST0062,PizzaCo,Phoenix,2025-03-16,17:35:00,Takeout,Debit Card,"Cheese Pizza, Dessert Pizza",21.98,2.81,1.58,0.0,0.0,20.75,12.0,EMP024,Sunny,,3.0,Purchase,,,False,False,2025-03-16 17:35:00,2025,3,16,Sunday,17
12277,CUST0030,BurgerPlace,Chicago,2025-03-16,11:36:00,Delivery,Debit Card,Fries,3.99,0.0,0.33,0.91,5.19,10.42,31.0,EMP018,Cloudy,,,Purchase,,,False,False,2025-03-16 11:36:00,2025,3,16,Sunday,11
12278,CUST0150,TacoTime,Houston,2025-03-16,12:41:00,Drive-thru,Mobile App,"Beef Taco, Churros, Soda, Mexican Rice",12.66,0.0,1.04,0.0,0.0,13.7,6.0,EMP026,Sunny,DISCOUNT10,,Purchase,,,False,False,2025-03-16 12:41:00,2025,3,16,Sunday,12
12279,CUST0052,BurgerPlace,Houston,2025-03-16,08:20:00,Takeout,Cash,Classic Burger,7.99,0.0,0.66,0.0,0.0,8.65,20.0,EMP008,Cloudy,FREESIDE,2.0,Purchase,,,False,False,2025-03-16 08:20:00,2025,3,16,Sunday,8
12280,CUST0115,TacoTime,Houston,2025-03-16,12:25:00,Dine-in,Credit Card,Soda,2.19,0.0,0.18,0.28,0.0,2.65,22.0,EMP029,Cloudy,,4.0,Purchase,,,False,False,2025-03-16 12:25:00,2025,3,16,Sunday,12
12281,CUST0103,PizzaCo,Houston,2025-03-16,20:04:00,Dine-in,Debit Card,Pepperoni Pizza,14.99,0.0,1.24,2.48,0.0,18.71,26.0,EMP002,Rainy,,,Purchase,,,False,False,2025-03-16 20:04:00,2025,3,16,Sunday,20
12282,CUST0118,PizzaCo,Houston,2025-03-16,13:34:00,Dine-in,Gift Card,"Soda, Chicken Wings, Hawaiian Pizza",28.47,0.0,2.35,5.08,0.0,35.9,17.0,EMP030,Sunny,,,Purchase,,,False,False,2025-03-16 13:34:00,2025,3,16,Sunday,13
12283,CUST0088,PizzaCo,Houston,2025-03-16,19:09:00,Dine-in,Credit Card,"Meat Lovers Pizza, Dessert Pizza, Hawaiian Pizza, Chicken Wings",52.96,4.78,3.97,6.95,0.0,59.1,19.0,EMP012,Cloudy,,,Purchase,,,False,False,2025-03-16 19:09:00,2025,3,16,Sunday,19
12284,CUST0116,BurgerPlace,Chicago,2025-03-16,17:15:00,Drive-thru,Cash,"Veggie Burger, Milkshake",15.98,0.0,1.32,0.0,0.0,17.3,7.0,EMP004,Cloudy,,,Purchase,,,False,False,2025-03-16 17:15:00,2025,3,16,Sunday,17
12285,CUST0009,TacoTime,Phoenix,2025-03-16,17:25:00,Drive-thru,Mobile App,"Churros, Burrito",12.48,0.0,1.03,0.0,0.0,13.51,10.0,EMP030,Sunny,,,Purchase,,,False,False,2025-03-16 17:25:00,2025,3,16,Sunday,17
12286,CUST0133,BurgerPlace,Phoenix,2025-03-16,17:58:00,Drive-thru,Mobile App,"Fries, Cheeseburger",12.98,0.0,1.07,0.0,0.0,14.05,7.0,EMP027,Sunny,,,Purchase,,,False,False,2025-03-16 17:58:00,2025,3,16,Sunday,17
12287,CUST0020,SandwichShop,Los Angeles,2025-03-16,14:23:00,Takeout,Debit Card,"Soda, Italian Sub, Chicken Bacon Ranch, Turkey Club",30.16,0.0,2.49,0.0,0.0,32.65,16.0,EMP015,Rainy,,,Purchase,,,False,False,2025-03-16 14:23:00,2025,3,16,Sunday,14
12288,CUST0105,BurgerPlace,Phoenix,2025-03-16,19:21:00,Drive-thru,Mobile App,"Milkshake, Cheeseburger, Veggie Burger",24.97,3.11,1.8,0.0,0.0,23.66,9.0,EMP007,Sunny,,4.0,Purchase,,,False,False,2025-03-16 19:21:00,2025,3,16,Sunday,19
12289,CUST0058,SandwichShop,Houston,2025-03-17,14:24:00,Drive-thru,Mobile App,"Veggie Delight, Salad, Turkey Club",22.97,0.0,1.9,0.0,0.0,24.87,10.0,EMP027,Sunny,,2.0,Purchase,,,False,False,2025-03-17 14:24:00,2025,3,17,Monday,14
12290,CUST0073,SandwichShop,Houston,2025-03-17,09:22:00,Delivery,Cash,"Meatball Sub, Chicken Bacon Ranch",18.98,0.0,1.57,3.57,4.52,28.64,58.0,EMP004,Sunny,,,Purchase,,,False,False,2025-03-17 09:22:00,2025,3,17,Monday,9
12291,CUST0141,PizzaCo,Houston,2025-03-17,17:26:00,Delivery,Credit Card,Dessert Pizza,8.99,0.0,0.74,1.53,3.11,14.37,25.0,EMP013,Sunny,DISCOUNT10,,Purchase,,,False,False,2025-03-17 17:26:00,2025,3,17,Monday,17
12292,CUST0082,TacoTime,Los Angeles,2025-03-17,12:55:00,Delivery,Gift Card,"Beans, Quesadilla, Beef Taco, Soda",16.66,0.0,1.37,3.3,3.86,25.19,25.0,EMP001,Sunny,,,Purchase,,,False,False,2025-03-17 12:55:00,2025,3,17,Monday,12
12293,CUST0061,SandwichShop,Chicago,2025-03-17,16:25:00,Delivery,Mobile App,"Soda, Chicken Bacon Ranch",12.18,0.0,1.0,3.04,3.37,19.59,37.0,EMP009,Clear,,,Purchase,,,False,False,2025-03-17 16:25:00,2025,3,17,Monday,16
12295,CUST0112,SandwichShop,Phoenix,2025-03-17,10:54:00,Dine-in,Mobile App,"Cookie, Veggie Delight",8.98,0.0,0.74,1.63,0.0,11.35,31.0,EMP019,Cloudy,,,Purchase,,,False,False,2025-03-17 10:54:00,2025,3,17,Monday,10
12296,CUST0134,PizzaCo,Chicago,2025-03-17,19:16:00,Delivery,Gift Card,"Meat Lovers Pizza, Veggie Pizza",33.98,0.0,2.8,5.48,5.28,47.54,53.0,EMP023,Sunny,,,Purchase,,,False,False,2025-03-17 19:16:00,2025,3,17,Monday,19
12297,CUST0109,SandwichShop,New York,2025-03-17,15:21:00,Dine-in,Gift Card,Italian Sub,9.49,1.48,0.66,1.83,0.0,10.5,30.0,EMP008,Sunny,BOGO,,Purchase,,,False,False,2025-03-17 15:21:00,2025,3,17,Monday,15
12298,CUST0051,PizzaCo,Phoenix,2025-03-17,19:19:00,Delivery,Debit Card,"Breadsticks, Veggie Pizza, Breadsticks, Chicken Wings",37.96,4.24,2.78,3.51,2.99,43.0,31.0,EMP029,Sunny,,4.0,Purchase,,,False,False,2025-03-17 19:19:00,2025,3,17,Monday,19
12299,CUST0046,BurgerPlace,Houston,2025-03-17,15:21:00,Drive-thru,Cash,"Onion Rings, Milkshake",10.98,0.0,0.91,0.0,0.0,11.89,8.0,EMP012,Snowy,,,Purchase,,,False,False,2025-03-17 15:21:00,2025,3,17,Monday,15
12300,CUST0093,BurgerPlace,Houston,2025-03-17,13:09:00,Dine-in,Mobile App,"Soda, Soda, Fries",8.57,1.19,0.61,1.47,0.0,9.46,26.0,EMP007,Rainy,,,Purchase,,,False,False,2025-03-17 13:09:00,2025,3,17,Monday,13
12301,CUST0134,SandwichShop,Los Angeles,2025-03-17,13:41:00,Dine-in,Debit Card,Meatball Sub,8.99,0.0,0.74,1.63,0.0,11.36,34.0,EMP024,Cloudy,,,Purchase,,,False,False,2025-03-17 13:41:00,2025,3,17,Monday,13
12302,CUST0045,TacoTime,Phoenix,2025-03-18,17:54:00,Delivery,Cash,"Soda, Churros, Beef Taco",9.67,0.0,0.8,1.36,4.71,16.54,25.0,EMP010,Cloudy,,,Purchase,,,False,False,2025-03-18 17:54:00,2025,3,18,Tuesday,17
12303,CUST0015,PizzaCo,Chicago,2025-03-18,14:17:00,Takeout,Debit Card,"Veggie Pizza, Breadsticks",21.98,2.28,1.63,0.0,0.0,21.33,18.0,EMP014,Clear,BOGO,,Purchase,,,False,False,2025-03-18 14:17:00,2025,3,18,Tuesday,14
12304,CUST0018,PizzaCo,Los Angeles,2025-03-18,10:21:00,Takeout,Credit Card,"Chicken Wings, Soda, Veggie Pizza",28.47,0.0,2.35,0.0,0.0,30.82,12.0,EMP027,Sunny,,,Purchase,,,False,False,2025-03-18 10:21:00,2025,3,18,Tuesday,10
12305,CUST0005,PizzaCo,New York,2025-03-18,17:20:00,Takeout,Credit Card,"Veggie Pizza, Chicken Wings, Breadsticks, Pepperoni Pizza",46.96,5.44,3.43,0.0,0.0,44.95,17.0,EMP029,Sunny,,,Purchase,,,False,False,2025-03-18 17:20:00,2025,3,18,Tuesday,17
12306,CUST0134,PizzaCo,Chicago,2025-03-18,18:23:00,Dine-in,Gift Card,"Dessert Pizza, Pepperoni Pizza, Meat Lovers Pizza, Veggie Pizza",57.96,0.0,4.78,8.07,0.0,70.81,19.0,EMP005,Sunny,NEWCUST,,Purchase,,,False,False,2025-03-18 18:23:00,2025,3,18,Tuesday,18
12307,CUST0045,PizzaCo,Houston,2025-03-18,19:47:00,Takeout,Debit Card,"Meat Lovers Pizza, Cheese Pizza, Salad",38.97,3.3,2.94,0.0,0.0,38.61,15.0,EMP015,Sunny,LOYALTY,,Purchase,,,False,False,2025-03-18 19:47:00,2025,3,18,Tuesday,19
12309,CUST0099,TacoTime,Phoenix,2025-03-18,12:59:00,Takeout,Gift Card,"Nachos, Nachos, Chicken Taco, Burrito",27.26,0.0,2.25,0.0,0.0,29.51,14.0,EMP027,Rainy,NEWCUST,5.0,Purchase,,,False,False,2025-03-18 12:59:00,2025,3,18,Tuesday,12
12310,CUST0053,SandwichShop,New York,2025-03-18,20:11:00,Dine-in,Debit Card,"Turkey Club, Turkey Club, Cookie",18.47,0.0,1.52,2.31,0.0,22.3,28.0,EMP003,Rainy,,5.0,Purchase,,,False,False,2025-03-18 20:11:00,2025,3,18,Tuesday,20
12311,CUST0047,TacoTime,New York,2025-03-18,18:27:00,Takeout,Cash,"Churros, Beans, Chicken Taco",10.27,0.0,0.85,0.0,0.0,11.12,16.0,EMP027,Cloudy,,1.0,Purchase,,,False,False,2025-03-18 18:27:00,2025,3,18,Tuesday,18
12312,CUST0032,SandwichShop,Phoenix,2025-03-18,19:03:00,Drive-thru,Gift Card,"Salad, Chicken Bacon Ranch, Veggie Delight, Chips",26.46,0.0,2.18,0.0,0.0,28.64,6.0,EMP001,Cloudy,,,Purchase,,,False,False,2025-03-18 19:03:00,2025,3,18,Tuesday,19
12313,CUST0147,TacoTime,Houston,2025-03-19,19:01:00,Takeout,Debit Card,"Soda, Chicken Taco",6.48,0.0,0.53,0.0,0.0,7.01,12.0,EMP015,Sunny,,,Purchase,,,False,False,2025-03-19 19:01:00,2025,3,19,Wednesday,19
12314,CUST0138,BurgerPlace,Phoenix,2025-03-19,11:09:00,Delivery,Cash,"Bacon Burger, Fries",14.98,0.0,1.24,3.42,3.0,22.64,51.0,EMP011,Clear,,4.0,Purchase,,,False,False,2025-03-19 11:09:00,2025,3,19,Wednesday,11
12315,CUST0107,PizzaCo,Los Angeles,2025-03-19,11:44:00,Delivery,Debit Card,Meat Lovers Pizza,17.99,0.0,1.48,4.4,3.42,27.29,36.0,EMP008,Sunny,,,Purchase,,,False,False,2025-03-19 11:44:00,2025,3,19,Wednesday,11
12316,CUST0061,PizzaCo,Los Angeles,2025-03-19,11:11:00,Drive-thru,Debit Card,"Salad, Chicken Wings, Hawaiian Pizza, Cheese Pizza",46.96,0.0,3.87,0.0,0.0,50.83,10.0,EMP018,Cloudy,DISCOUNT10,,Purchase,,,False,False,2025-03-19 11:11:00,2025,3,19,Wednesday,11
12317,CUST0059,BurgerPlace,New York,2025-03-19,11:37:00,Takeout,Credit Card,"Cheeseburger, Classic Burger",16.98,0.0,1.4,0.0,0.0,18.38,17.0,EMP018,Cloudy,DISCOUNT10,,Purchase,,,False,False,2025-03-19 11:37:00,2025,3,19,Wednesday,11
12318,CUST0132,TacoTime,Houston,2025-03-19,14:39:00,Takeout,Gift Card,"Fish Taco, Beef Taco, Chicken Taco, Burrito",22.26,3.09,1.58,0.0,0.0,20.75,15.0,EMP006,Sunny,BOGO,3.0,Purchase,,,False,False,2025-03-19 14:39:00,2025,3,19,Wednesday,14
12319,CUST0111,SandwichShop,Houston,2025-03-19,10:21:00,Drive-thru,Mobile App,"Soup, Veggie Delight, Turkey Club",20.97,0.0,1.73,0.0,0.0,22.7,8.0,EMP025,Rainy,,,Purchase,,,False,False,2025-03-19 10:21:00,2025,3,19,Wednesday,10
12320,CUST0081,TacoTime,New York,2025-03-19,18:50:00,Delivery,Mobile App,"Quesadilla, Churros, Fish Taco, Quesadilla",24.46,0.0,2.02,5.91,5.07,37.46,59.0,EMP021,Sunny,,3.0,Purchase,,,False,False,2025-03-19 18:50:00,2025,3,19,Wednesday,18
12321,CUST0122,SandwichShop,Los Angeles,2025-03-19,13:38:00,Dine-in,Gift Card,"Chicken Bacon Ranch, Cookie, Soda",13.67,0.0,1.13,1.68,0.0,16.48,35.0,EMP012,Sunny,,,Purchase,,,False,False,2025-03-19 13:38:00,2025,3,19,Wednesday,13
12322,CUST0092,PizzaCo,Chicago,2025-03-19,11:19:00,Delivery,Cash,Dessert Pizza,8.99,0.0,0.74,1.82,5.33,16.88,53.0,EMP003,Snowy,,4.0,Purchase,,,False,False,2025-03-19 11:19:00,2025,3,19,Wednesday,11
12323,CUST0140,BurgerPlace,Los Angeles,2025-03-19,19:24:00,Dine-in,Debit Card,Double Burger,12.99,0.0,1.07,2.04,0.0,16.1,17.0,EMP028,Sunny,,1.0,Purchase,,,False,False,2025-03-19 19:24:00,2025,3,19,Wednesday,19
12324,CUST0034,TacoTime,Los Angeles,2025-03-19,20:27:00,Delivery,Debit Card,"Quesadilla, Churros, Fish Taco, Quesadilla",24.46,0.0,2.02,3.33,5.57,35.38,53.0,EMP009,Rainy,,1.0,Purchase,,,False,False,2025-03-19 20:27:00,2025,3,19,Wednesday,20
12325,CUST0085,SandwichShop,Los Angeles,2025-03-19,11:52:00,Takeout,Cash,"Chicken Bacon Ranch, Soup, Meatball Sub",23.97,0.0,1.98,0.0,0.0,25.95,20.0,EMP012,Sunny,,,Purchase,,,False,False,2025-03-19 11:52:00,2025,3,19,Wednesday,11
12326,CUST0123,BurgerPlace,Chicago,2025-03-19,12:42:00,Delivery,Credit Card,"Classic Burger, Milkshake",13.98,0.0,1.15,1.94,4.95,22.02,25.0,EMP020,Rainy,,5.0,Purchase,,,False,False,2025-03-19 12:42:00,2025,3,19,Wednesday,12
12327,CUST0074,SandwichShop,Los Angeles,2025-03-20,17:42:00,Drive-thru,Cash,Soup,4.99,0.0,0.41,0.0,0.0,5.4,13.0,EMP008,Snowy,,,Purchase,,,False,False,2025-03-20 17:42:00,2025,3,20,Thursday,17
12328,CUST0070,BurgerPlace,New York,2025-03-20,17:57:00,Takeout,Mobile App,"Onion Rings, Classic Burger, Milkshake",18.97,0.0,1.57,0.0,0.0,20.54,16.0,EMP020,Sunny,,,Purchase,,,False,False,2025-03-20 17:57:00,2025,3,20,Thursday,17
12330,CUST0082,SandwichShop,Phoenix,2025-03-20,14:26:00,Delivery,Debit Card,"Italian Sub, Italian Sub, Veggie Delight, Chicken Bacon Ranch",36.46,0.0,3.01,8.64,4.35,52.46,46.0,EMP008,Sunny,,,Purchase,,,False,False,2025-03-20 14:26:00,2025,3,20,Thursday,14
12331,CUST0142,BurgerPlace,Houston,2025-03-20,16:57:00,Delivery,Mobile App,"Fries, Veggie Burger, Soda",16.27,0.0,1.34,2.65,3.77,24.03,46.0,EMP010,Snowy,,1.0,Purchase,,,False,False,2025-03-20 16:57:00,2025,3,20,Thursday,16
12332,CUST0030,SandwichShop,New York,2025-03-20,17:25:00,Delivery,Cash,Veggie Delight,7.49,0.73,0.56,1.35,3.6,12.27,31.0,EMP030,Sunny,,5.0,Purchase,,,False,False,2025-03-20 17:25:00,2025,3,20,Thursday,17
12333,CUST0107,SandwichShop,Phoenix,2025-03-20,18:55:00,Delivery,Mobile App,"Meatball Sub, Soda, Chips",13.17,0.0,1.09,3.23,5.44,22.93,56.0,EMP028,Sunny,NEWCUST,,Purchase,,,False,False,2025-03-20 18:55:00,2025,3,20,Thursday,18
12334,CUST0010,BurgerPlace,Chicago,2025-03-20,19:34:00,Takeout,Mobile App,"Cheeseburger, Fries, Veggie Burger, Classic Burger",30.96,0.0,2.55,0.0,0.0,33.51,10.0,EMP019,Cloudy,,2.0,Purchase,,,False,False,2025-03-20 19:34:00,2025,3,20,Thursday,19
12335,CUST0150,SandwichShop,Chicago,2025-03-20,11:24:00,Dine-in,Mobile App,"Cookie, Meatball Sub, Soda, Italian Sub",22.16,0.0,1.83,3.9,0.0,27.89,44.0,EMP018,Rainy,FREESIDE,,Purchase,,,False,False,2025-03-20 11:24:00,2025,3,20,Thursday,11
12337,CUST0012,TacoTime,Phoenix,2025-03-20,09:07:00,Takeout,Credit Card,Beans,2.49,0.0,0.21,0.0,0.0,2.7,13.0,EMP020,Sunny,,4.0,Purchase,,,False,False,2025-03-20 09:07:00,2025,3,20,Thursday,9
12338,CUST0148,BurgerPlace,Los Angeles,2025-03-20,17:55:00,Takeout,Gift Card,"Fries, Chicken Sandwich, Fries",16.97,0.0,1.4,0.0,0.0,18.37,13.0,EMP020,Sunny,,,Purchase,,,False,False,2025-03-20 17:55:00,2025,3,20,Thursday,17
12339,CUST0034,TacoTime,Los Angeles,2025-03-20,17:31:00,Dine-in,Mobile App,"Chicken Taco, Beans",6.78,1.26,0.46,1.17,0.0,7.15,24.0,EMP006,Cloudy,,,Purchase,,,False,False,2025-03-20 17:31:00,2025,3,20,Thursday,17
12340,CUST0125,PizzaCo,Chicago,2025-03-20,09:31:00,Takeout,Gift Card,"Dessert Pizza, Veggie Pizza",24.98,1.97,1.9,0.0,0.0,24.91,11.0,EMP020,Cloudy,,,Purchase,,,False,False,2025-03-20 09:31:00,2025,3,20,Thursday,9
12342,CUST0066,SandwichShop,Los Angeles,2025-03-20,17:13:00,Drive-thru,Mobile App,"Chicken Bacon Ranch, Cookie, Cookie, Cookie",14.46,0.0,1.19,0.0,0.0,15.65,10.0,EMP028,Cloudy,,2.0,Purchase,,,False,False,2025-03-20 17:13:00,2025,3,20,Thursday,17
12343,CUST0010,PizzaCo,New York,2025-03-20,18:06:00,Dine-in,Cash,"Veggie Pizza, Soda, Pepperoni Pizza",33.47,0.0,2.76,4.34,0.0,40.57,25.0,EMP020,Cloudy,,,Purchase,,,False,False,2025-03-20 18:06:00,2025,3,20,Thursday,18
12344,CUST0089,BurgerPlace,Los Angeles,2025-03-20,16:11:00,Dine-in,Cash,"Double Burger, Soda, Fries",19.27,0.0,1.59,4.07,0.0,24.93,43.0,EMP021,Sunny,LOYALTY,,Purchase,,,False,False,2025-03-20 16:11:00,2025,3,20,Thursday,16
12345,CUST0111,TacoTime,Phoenix,2025-03-21,15:24:00,Delivery,Cash,Burrito,8.99,0.0,0.74,1.38,5.35,16.46,53.0,EMP030,Sunny,,4.0,Purchase,,,False,False,2025-03-21 15:24:00,2025,3,21,Friday,15
12346,CUST0086,BurgerPlace,Los Angeles,2025-03-21,10:02:00,Dine-in,Debit Card,"Onion Rings, Bacon Burger",15.98,0.0,1.32,3.77,0.0,21.07,38.0,EMP018,Sunny,DISCOUNT10,1.0,Purchase,,,False,False,2025-03-21 10:02:00,2025,3,21,Friday,10
12347,CUST0107,PizzaCo,Phoenix,2025-03-21,10:35:00,Takeout,Mobile App,"Veggie Pizza, Salad, Hawaiian Pizza",39.97,0.0,3.3,0.0,0.0,43.27,10.0,EMP010,Snowy,,,Purchase,,,False,False,2025-03-21 10:35:00,2025,3,21,Friday,10
12348,CUST0146,TacoTime,Phoenix,2025-03-21,10:57:00,Delivery,Cash,"Soda, Quesadilla, Mexican Rice",13.17,0.0,1.09,3.25,5.35,22.86,58.0,EMP020,Snowy,,,Purchase,,,False,False,2025-03-21 10:57:00,2025,3,21,Friday,10
12349,CUST0012,TacoTime,New York,2025-03-21,15:00:00,Drive-thru,Mobile App,"Mexican Rice, Chicken Taco, Quesadilla",15.27,1.61,1.13,0.0,0.0,14.79,6.0,EMP003,Sunny,FREESIDE,,Purchase,,,False,False,2025-03-21 15:00:00,2025,3,21,Friday,15
12350,CUST0138,TacoTime,Chicago,2025-03-21,08:53:00,Dine-in,Cash,"Nachos, Beans",9.48,0.0,0.78,1.99,0.0,12.25,15.0,EMP022,Sunny,,,Purchase,,,False,False,2025-03-21 08:53:00,2025,3,21,Friday,8
12351,CUST0023,TacoTime,New York,2025-03-21,18:54:00,Delivery,Mobile App,"Beans, Fish Taco",7.48,0.0,0.62,1.4,4.93,14.43,44.0,EMP014,Sunny,,5.0,Purchase,,,False,False,2025-03-21 18:54:00,2025,3,21,Friday,18
12352,CUST0028,TacoTime,New York,2025-03-21,10:27:00,Dine-in,Mobile App,"Quesadilla, Mexican Rice, Burrito, Churros",23.46,0.0,1.94,4.28,0.0,29.68,17.0,EMP029,Sunny,,4.0,Purchase,,,False,False,2025-03-21 10:27:00,2025,3,21,Friday,10
12353,CUST0114,PizzaCo,Phoenix,2025-03-21,10:48:00,Drive-thru,Debit Card,"Dessert Pizza, Veggie Pizza",24.98,1.78,1.91,0.0,0.0,25.11,5.0,EMP007,Sunny,,,Purchase,,,False,False,2025-03-21 10:48:00,2025,3,21,Friday,10
12354,CUST0056,TacoTime,Houston,2025-03-21,15:03:00,Drive-thru,Mobile App,"Beans, Chicken Taco, Burrito, Beef Taco",19.76,3.01,1.38,0.0,0.0,18.13,12.0,EMP020,Sunny,,,Purchase,,,False,False,2025-03-21 15:03:00,2025,3,21,Friday,15
12355,CUST0048,TacoTime,New York,2025-03-21,18:46:00,Takeout,Credit Card,Quesadilla,7.99,0.0,0.66,0.0,0.0,8.65,21.0,EMP022,Cloudy,,3.0,Purchase,,,False,False,2025-03-21 18:46:00,2025,3,21,Friday,18
12356,CUST0144,SandwichShop,Chicago,2025-03-21,10:38:00,Drive-thru,Mobile App,"Chips, Salad, Meatball Sub",17.97,0.0,1.48,0.0,0.0,19.45,11.0,EMP002,Cloudy,,,Purchase,,,False,False,2025-03-21 10:38:00,2025,3,21,Friday,10
12357,CUST0099,PizzaCo,Phoenix,2025-03-21,21:51:00,Drive-thru,Gift Card,"Breadsticks, Pepperoni Pizza, Hawaiian Pizza",36.97,0.0,3.05,0.0,0.0,40.02,11.0,EMP012,Cloudy,,,Purchase,,,False,False,2025-03-21 21:51:00,2025,3,21,Friday,21
12358,CUST0082,PizzaCo,Los Angeles,2025-03-21,12:02:00,Drive-thru,Cash,"Pepperoni Pizza, Breadsticks, Soda, Breadsticks",29.46,0.0,2.43,0.0,0.0,31.89,13.0,EMP014,Sunny,,,Purchase,,,False,False,2025-03-21 12:02:00,2025,3,21,Friday,12
12359,CUST0128,BurgerPlace,Los Angeles,2025-03-22,09:41:00,Takeout,Debit Card,"Double Burger, Milkshake, Milkshake, Bacon Burger",35.96,0.0,2.97,0.0,0.0,38.93,16.0,EMP010,Sunny,,3.0,Purchase,,,False,False,2025-03-22 09:41:00,2025,3,22,Saturday,9
12360,CUST0051,SandwichShop,Houston,2025-03-22,08:12:00,Dine-in,Cash,Chips,1.99,0.17,0.15,0.4,0.0,2.37,36.0,EMP023,Cloudy,,,Purchase,,,False,False,2025-03-22 08:12:00,2025,3,22,Saturday,8
12362,CUST0150,TacoTime,Chicago,2025-03-22,10:14:00,Delivery,Gift Card,"Mexican Rice, Fish Taco, Fish Taco",12.97,0.0,1.07,1.77,4.01,19.82,55.0,EMP019,Rainy,,,Purchase,,,False,False,2025-03-22 10:14:00,2025,3,22,Saturday,10
12363,CUST0103,PizzaCo,New York,2025-03-22,14:57:00,Takeout,Cash,"Meat Lovers Pizza, Pepperoni Pizza, Salad",40.97,8.16,2.71,0.0,0.0,35.52,13.0,EMP013,Cloudy,,,Purchase,,,False,False,2025-03-22 14:57:00,2025,3,22,Saturday,14
12364,CUST0134,TacoTime,Chicago,2025-03-22,19:44:00,Drive-thru,Mobile App,Beef Taco,3.99,0.31,0.3,0.0,0.0,3.98,14.0,EMP005,Rainy,,,Purchase,,,False,False,2025-03-22 19:44:00,2025,3,22,Saturday,19
12365,CUST0006,SandwichShop,Los Angeles,2025-03-22,18:19:00,Delivery,Gift Card,"Chips, Chicken Bacon Ranch, Veggie Delight, Meatball Sub",28.46,0.0,2.35,3.42,4.07,38.3,49.0,EMP018,Cloudy,,,Purchase,,,False,False,2025-03-22 18:19:00,2025,3,22,Saturday,18
12366,CUST0035,SandwichShop,Phoenix,2025-03-22,10:00:00,Dine-in,Cash,"Turkey Club, Italian Sub, Chips",19.97,0.0,1.65,2.51,0.0,24.13,36.0,EMP016,Snowy,,,Purchase,,,False,False,2025-03-22 10:00:00,2025,3,22,Saturday,10
12367,CUST0096,TacoTime,Houston,2025-03-22,11:41:00,Drive-thru,Credit Card,"Beef Taco, Burrito",12.98,0.0,1.07,0.0,0.0,14.05,10.0,EMP021,Cloudy,,,Purchase,,,False,False,2025-03-22 11:41:00,2025,3,22,Saturday,11
12368,CUST0069,TacoTime,Houston,2025-03-22,16:40:00,Delivery,Debit Card,Churros,3.49,0.0,0.29,0.57,5.11,9.46,52.0,EMP003,Sunny,,,Purchase,,,False,False,2025-03-22 16:40:00,2025,3,22,Saturday,16
12369,CUST0113,BurgerPlace,New York,2025-03-22,13:50:00,Drive-thru,Mobile App,"Veggie Burger, Onion Rings, Milkshake, Chicken Sandwich",29.96,0.0,2.47,0.0,0.0,32.43,14.0,EMP024,Sunny,,,Purchase,,,False,False,2025-03-22 13:50:00,2025,3,22,Saturday,13
12370,CUST0072,SandwichShop,Chicago,2025-03-22,17:21:00,Drive-thru,Credit Card,"Salad, Chips",8.98,0.0,0.74,0.0,0.0,9.72,10.0,EMP025,Cloudy,,,Purchase,,,False,False,2025-03-22 17:21:00,2025,3,22,Saturday,17
12371,CUST0074,PizzaCo,Phoenix,2025-03-22,19:30:00,Delivery,Cash,Chicken Wings,9.99,0.0,0.82,1.65,5.58,18.04,35.0,EMP005,Sunny,,,Purchase,,,False,False,2025-03-22 19:30:00,2025,3,22,Saturday,19
12372,CUST0070,SandwichShop,Houston,2025-03-22,10:49:00,Takeout,Cash,"Salad, Soda",9.18,0.0,0.76,0.0,0.0,9.94,13.0,EMP026,Snowy,,3.0,Purchase,,,False,False,2025-03-22 10:49:00,2025,3,22,Saturday,10
12373,CUST0018,SandwichShop,Chicago,2025-03-22,18:29:00,Takeout,Mobile App,Salad,6.99,0.0,0.58,0.0,0.0,7.57,10.0,EMP015,Sunny,,,Purchase,,,False,False,2025-03-22 18:29:00,2025,3,22,Saturday,18
